feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,labels
-597.215332,67.57027435,-2.264731169,7.710216999,-0.699242711,-4.495788097,-9.720930099,-15.7590332,-10.91516876,1.136309981,-14.7177515,-2.381920338,-13.93522453,-3.002000332,-4.447854996,-11.70675564,-9.894630432,-1.591501117,-12.05888176,-4.612057209,female_neutral
-537.4052734,48.3584137,1.630838394,4.491747379,-0.69048959,-4.585508347,-10.3757267,-15.65351963,-9.984882355,-1.280929446,-10.0408287,-5.072071075,-10.46193886,-4.216971874,-4.220870972,-11.85117054,-8.733364105,-2.989182949,-10.22580528,-6.516074181,female_neutral
-655.1213989,62.87565231,-4.566594124,7.425593853,-4.779798031,-6.200239182,-15.31825256,-17.36481476,-9.224092484,0.437351406,-15.74671364,-2.077311039,-13.54282475,0.178340778,-8.57400322,-12.92850018,-7.507249355,-1.42170465,-12.5834713,-4.242391109,female_neutral
-566.7402344,78.82077026,-9.842704773,11.55885029,-1.266084552,-5.144860744,-5.914588451,-9.819561958,-14.40142059,-2.928219795,-12.63573456,1.148846626,-15.30066109,-3.304550171,-1.815662861,-8.012047768,-12.34596634,-2.532256126,-8.006690025,-3.787082434,female_calm
-558.4025879,75.58860779,-8.259975433,10.72101879,-1.084906697,-5.442415237,-5.897964001,-10.07931137,-13.99547577,-3.492121458,-11.48494625,0.32608524,-14.44758034,-3.810896873,-1.406684875,-8.044241905,-12.10054398,-3.138792992,-7.360148907,-3.812157631,female_calm
-629.7579956,76.5530014,-13.57279587,10.31623554,-6.169529438,-5.824584961,-10.28579712,-12.84820461,-15.86603737,-2.905408621,-12.5953989,0.795272827,-16.72121239,2.638390064,-6.292746544,-9.955025673,-12.10241795,-1.927692771,-11.53558159,-2.699954748,female_calm
-583.1173706,84.6364212,-8.941811562,13.98313046,-1.351596236,-0.412142694,-5.356992245,-11.24380875,-11.17807102,-3.002487659,-8.438340187,1.19322741,-17.04695511,-1.154937983,-1.767269969,-6.795480251,-11.61089706,-1.10442245,-5.296280384,-3.882622242,female_calm
-483.0631714,39.3330307,5.186809063,3.753828526,-0.642786741,-1.874267578,-2.966507912,-7.852654934,-9.506766319,-6.067586422,-3.714357615,-5.093308926,-8.538713455,-3.708717823,-1.735618234,-6.531993389,-7.951978683,-3.543385267,-4.487165928,-5.672426701,female_calm
-644.104187,82.539711,-13.01501179,15.72568226,-6.975922585,0.800877869,-10.34153271,-11.60183334,-12.87639618,-1.589184999,-8.155736923,-0.28495574,-17.63706589,3.351893425,-6.845379353,-6.74501276,-11.02105713,1.329833269,-7.450794697,-3.908874035,female_calm
-583.1112061,67.4595871,-11.92267895,9.204676628,0.359495729,-6.675960064,-13.55730438,-14.87578487,-17.21582603,-4.375608444,-14.98537159,-3.286735058,-18.74155807,-2.663403511,-5.146438599,-11.12999344,-13.57446861,-3.73961544,-9.537815094,-7.005955219,female_calm
-485.2071838,37.31838226,6.00103426,4.19348526,2.46367836,-4.408903599,-9.807044029,-10.92956352,-11.31723022,-6.085792065,-6.630856037,-6.34732151,-9.879278183,-4.110757351,-4.097723484,-8.470237732,-9.728880882,-4.140938282,-7.515771389,-7.450210094,female_calm
-639.3381958,63.0759964,-13.67146206,9.324225426,-3.640326977,-8.760373116,-17.81958389,-18.24380493,-18.32774734,-7.479607105,-14.62424088,-5.608448982,-20.09124565,0.091669396,-10.3364296,-12.0610714,-12.37028027,-4.491547108,-12.85761929,-8.662444115,female_calm
-600.1079712,65.51348114,-7.628945351,10.03847027,1.337901831,-4.136350632,-11.91829777,-14.93807411,-13.29973316,-3.228806496,-13.29631424,-1.279210448,-18.06922722,-1.814608216,-3.442061424,-10.83017159,-12.84887505,-0.775879741,-7.020125866,-4.657030582,female_calm
-552.1756592,47.81637573,-2.878527403,6.424975872,1.937541723,-4.803138256,-11.28231239,-14.03526783,-11.23234177,-4.894532681,-8.968093872,-3.762051582,-14.09172726,-3.089748144,-2.573906422,-10.7401104,-11.06384563,-1.681904912,-5.786155224,-6.441995144,female_calm
-657.6553345,62.71640778,-9.313260078,7.784369469,-2.375100851,-5.301366329,-15.89190578,-16.89460373,-13.97163773,-5.114656448,-13.21183014,-5.012928486,-19.88081932,0.776348889,-8.380015373,-10.73825645,-10.17734432,-0.072374299,-10.04534149,-5.533288956,female_calm
-586.3026123,73.94223022,-10.8371954,15.32337761,-1.816552997,-6.044176579,-8.113781929,-9.566205025,-16.30630684,-7.90382576,-13.03175831,0.064179547,-17.52861595,-2.382039309,-3.021925926,-10.7692728,-14.73507786,-4.58211565,-7.402351856,-5.180788994,female_calm
-480.599884,36.47873688,6.450744629,7.458043575,0.751451492,-4.361710548,-4.628999233,-6.986244678,-10.09920406,-9.091854095,-6.385989666,-4.886279106,-9.057291985,-4.310874939,-3.098627567,-8.596351624,-9.051691055,-4.837458611,-5.857271194,-7.183580875,female_calm
-653.2978516,72.13279724,-11.84190178,17.92100334,-5.24266243,-5.972557068,-12.45654678,-10.80192089,-17.7355175,-6.615025997,-11.90453911,-0.472130269,-17.73584557,3.335423946,-7.18157196,-11.0838871,-13.24810314,-1.072238564,-8.68184185,-5.96640873,female_calm
-601.1971436,83.27626038,-2.218468666,17.67374039,4.128324509,-2.32586503,-1.94339323,-6.111128807,-12.41609097,0.067020953,-9.01595974,0.794882596,-13.78811073,-1.787032604,0.071355201,-4.590915203,-12.36450768,-3.125087261,-7.4615345,-5.891635895,female_calm
-459.8154297,31.36968231,8.990535736,7.148569584,3.205169916,-1.053792596,-1.531911373,-5.146543026,-7.892682552,-4.408641815,-4.020184517,-4.263669968,-6.155846596,-3.929471016,-1.901949883,-5.397960186,-6.574822426,-4.172570705,-6.293420315,-6.301427841,female_calm
-660.2414551,78.97905731,-3.506237745,17.5016346,2.390209436,-2.874813795,-3.821070671,-9.060862541,-13.64066887,-0.172598839,-8.469283104,-0.779427409,-14.19022465,2.274991751,-1.783985615,-6.743797779,-10.69851208,-0.800789356,-9.090247154,-5.365226746,female_calm
-594.7158203,61.07361603,-5.284288406,7.19447422,-1.450703144,-5.187713623,-10.58079338,-14.26954937,-11.17394829,-8.171189308,-12.25871658,-0.188399673,-21.50505257,-1.17809248,-5.086765289,-9.507249832,-12.96660995,-2.081616402,-8.387564659,-4.115683556,female_calm
-450.1601563,24.14461899,8.646947861,3.594534874,1.66405642,-2.216392756,-6.158187389,-7.440493584,-8.280783653,-6.928109169,-4.986124516,-4.809727192,-8.942662239,-3.727451563,-3.237516403,-6.875282764,-7.668697834,-3.353754759,-6.030582905,-5.342151165,female_calm
-656.0684204,58.97852325,-7.289267063,5.540952682,-3.38439846,-5.973650932,-14.63744259,-15.1048727,-13.58978844,-10.153862,-10.47745037,-4.111763,-21.54731178,2.375951529,-9.362246513,-9.211444855,-10.92779636,-0.781013072,-10.55896091,-4.265381813,female_calm
-589.0385132,64.71141815,-5.600405216,8.149817467,-4.799126625,-4.139246464,-10.57072163,-13.3101368,-13.04754543,-6.249829769,-16.02450562,-0.466442704,-20.92632294,-3.595930576,-6.17762804,-12.06928349,-14.64830875,-3.669480562,-11.67109394,-7.350234032,female_calm
-527.3006592,45.74106216,5.208479881,5.402676582,-2.01137495,-3.151412725,-8.788773537,-11.71709728,-10.74393559,-7.766728401,-9.643744469,-5.10680294,-14.34082794,-4.498527527,-4.301504612,-11.97753525,-12.18324566,-4.56646347,-9.619824409,-8.582997322,female_calm
-650.3662109,61.57651138,-7.229148388,7.069915295,-8.426001549,-6.379359245,-16.99546814,-16.77521324,-14.12841606,-7.998224258,-15.54122353,-3.012391567,-20.48674774,1.540936828,-9.351542473,-12.20993042,-13.06600285,-1.461428761,-12.36449146,-6.520917892,female_calm
-504.3913269,79.45623779,-36.25355148,13.99977589,-4.908098698,-11.2848568,-8.618199348,-17.17231941,-12.67559433,3.108648777,-11.03268528,1.893416286,-16.28725815,-2.218024492,-2.083911419,-10.03644371,-11.47941399,-0.247405723,-8.229475021,-2.267238379,female_happy
-415.9337158,42.60456467,-14.54500675,4.046792507,-1.509429455,-9.220401764,-5.608105183,-11.35893536,-10.09405804,-1.949494243,-4.895294666,-2.508620977,-8.5221138,-5.325342178,-0.949065089,-9.765648842,-8.389204025,-0.94722563,-5.286412716,-3.954249382,female_happy
-558.0429077,72.35982513,-38.15258789,12.94066906,-8.821422577,-13.03795242,-11.83895588,-17.82261658,-9.593322754,2.783390284,-10.7755928,0.314301997,-16.78209305,0.73078692,-7.215719223,-12.20549774,-7.597829819,-1.30151844,-9.02923584,0.952028155,female_happy
-501.886261,82.90332031,-28.89149475,11.79535961,-1.189592242,-12.22476959,-7.618682384,-14.21484756,-14.63076687,4.1203022,-10.15528107,3.754972219,-14.40369511,-2.67931056,-1.171881795,-7.288680553,-10.04686737,1.820287585,-8.09803009,0.257580906,female_happy
-361.9126892,33.93889236,-5.380817413,1.274744749,-0.479456693,-5.929505348,-4.124604702,-7.845267296,-7.93295145,-1.27102828,-1.407839775,-1.917149782,-5.481241703,-3.858930826,-1.765777707,-6.325917721,-5.984178543,-0.858183026,-3.931786537,-2.915823936,female_happy
-554.2832642,76.78618622,-30.45973396,11.61714363,-4.774048805,-11.76837158,-10.04200268,-16.12092781,-12.6118021,3.626865387,-10.66791153,3.023767471,-14.48834705,0.911437213,-5.130547523,-9.689529419,-7.567897797,-0.011734066,-7.864180088,1.596217871,female_happy
-520.7752686,60.77595139,-20.60602951,8.333626747,-3.392434835,-12.78728199,-13.37169075,-22.79036522,-15.3648243,-4.760273457,-15.03761196,-0.257597953,-21.60556793,-3.388464928,-8.047688484,-11.17349625,-14.09358978,-2.900455713,-13.49077225,-6.858797073,female_happy
-420.2767639,31.20365334,-4.100366116,4.113155842,-0.782812357,-6.995034695,-7.154402256,-14.52798843,-9.944714546,-3.582617521,-6.295503616,-3.309037447,-10.64595318,-4.021464348,-3.40686655,-9.273464203,-8.596269608,-1.352424026,-9.149876595,-7.311394215,female_happy
-582.1826172,61.1678009,-24.57939529,9.524038315,-9.435208321,-14.2567749,-17.75294113,-24.56382179,-13.44983578,-6.15308857,-12.95131397,-2.6877985,-21.16769409,-0.152594835,-12.45297527,-13.46383953,-13.39779758,-2.341749191,-12.53242016,-2.952460051,female_happy
-499.7495728,70.61837006,-30.21155739,8.571577072,-1.313775182,-16.73879051,-13.35019302,-22.37653351,-15.53551197,0.405486703,-15.78906441,2.226764679,-17.82169533,-4.451191425,-3.534132242,-11.29350471,-11.91487312,0.380414516,-9.801980019,-5.895443916,female_happy
-357.8374634,28.1595211,-4.100932598,2.531453609,1.246699333,-7.944314003,-6.380692959,-11.4627552,-8.858588219,-2.657324076,-3.653735161,-1.738192439,-5.643860817,-3.611572504,-1.580184698,-6.056179523,-7.08927393,-0.226525277,-4.87859869,-6.079828739,female_happy
-549.2281494,63.15001297,-29.95404816,8.579046249,-4.275253773,-16.49762154,-17.40984917,-26.15789604,-13.93638039,-1.018999815,-13.44475269,0.383328587,-18.32320976,-0.386017412,-5.407217503,-11.83381367,-8.32083416,-0.974329948,-12.52755737,-5.440069199,female_happy
-381.8146667,52.31590271,-39.26943207,6.455212593,-8.170788765,-19.93038559,-5.713189602,-7.507587433,-16.82325363,3.663244963,-9.974104881,3.902054787,-11.43876362,1.544953465,2.663094521,1.9363904,2.750124693,14.14925098,6.776900768,15.35608959,female_happy
-380.1320496,52.06116486,-38.78318787,6.289824486,-8.295462608,-19.60395432,-5.708292484,-7.326239109,-16.56981468,3.511448383,-9.739995003,3.75282073,-11.27128792,1.565019369,2.649766922,1.841040611,2.682511568,14.07695198,6.760778427,15.26389885,female_happy
-442.6859436,49.99600601,-44.88824081,7.338531494,-13.54576302,-18.91633224,-5.710850239,-10.4021349,-15.05978012,4.101874828,-9.071422577,3.349190712,-12.54143143,6.621637344,0.196309298,3.092352152,7.573228836,17.50458336,8.603096008,16.61654282,female_happy
-384.490509,53.251091,-35.2591629,8.834618568,-4.373182297,-18.13492203,-5.649297237,-5.266726971,-16.65944099,5.711880684,-9.897851944,6.14554739,-9.742997169,-3.115454435,-0.071591407,-3.630613565,-1.57371664,15.12001705,6.980950832,21.38109207,female_happy
-277.4590149,30.40804291,-14.8866148,1.775545239,-1.953469753,-10.33601189,-2.139511824,-4.14850378,-8.677949905,0.171783194,-0.778640509,0.935930192,-5.205677509,-5.266275406,-1.597221375,-5.087824345,0.134677932,9.172120094,8.557995796,13.75441837,female_happy
-445.4132996,51.20746613,-39.08750916,8.698971748,-8.826210976,-18.17836761,-6.372210026,-7.355067253,-15.75212097,7.151400566,-10.00285339,6.053022385,-13.86515999,-0.680171251,-1.783326983,-3.134445906,5.100449085,19.05592728,11.1601944,24.96673012,female_happy
-443.8287659,63.28066254,-34.8328476,5.975689888,-6.311798096,-16.13704491,-13.39505577,-18.19601631,-18.61406517,3.890205622,-18.20841789,-1.193091273,-15.66361523,-5.799907684,-4.592325211,-10.6750145,-14.34968376,0.461237878,-11.29693699,-2.95141387,female_happy
-270.3625793,22.3171463,-5.060583591,-0.267055869,-2.401164293,-7.515545368,-4.72471571,-7.673749447,-6.886006832,-2.228560448,-2.560622215,-2.588215828,-4.457750797,-3.993944168,-2.649703741,-7.176624775,-7.63359642,-2.351713419,-4.357887268,-4.231528282,female_happy
-497.841156,59.6333046,-40.05974197,6.038634777,-11.39740658,-16.68361092,-16.69503212,-21.93695831,-16.53159714,3.725690842,-19.24160767,-0.99087435,-17.20105934,-1.436137199,-7.418874741,-12.85414982,-12.61910534,0.044107281,-13.22245312,2.357577562,female_happy
-365.2238159,49.98407364,-51.369133,-8.630475998,-11.17658615,-27.38713455,-16.17570877,-16.72469902,-23.02383041,3.252262354,-19.50813103,0.068293586,-11.6680212,1.762997508,7.406638622,8.519001007,9.107536316,17.22468758,-1.318052173,5.708403587,female_happy
-260.3164063,28.19735527,-22.02890968,-9.349899292,-5.561164379,-12.90167141,-6.857979774,-9.805051804,-11.02950859,-2.434785128,-5.870330334,-4.565474033,-4.828449726,0.180983812,5.75109148,4.920774937,7.573886395,10.3975029,1.198331594,-0.301218241,female_happy
-418.2524719,47.81001282,-59.33181381,-8.126304626,-15.40931034,-27.90624809,-16.04863358,-21.40481758,-20.73466873,3.307373047,-20.12498856,1.741575003,-11.66805553,7.264724255,6.968182087,10.10776615,12.20553589,12.25644207,-5.210922241,5.600516319,female_happy
-546.8461304,77.92967987,-19.89245224,7.288374901,-2.535207748,-9.318372726,-10.86013985,-14.25703239,-16.79176521,0.562181056,-10.62245369,-1.586502314,-11.3462162,-6.228078842,0.973907173,-7.764899254,-11.95494175,-0.372643352,-10.43308926,-2.330584288,female_sad
-463.7660217,45.40707779,-7.432025433,1.964731574,-1.648951769,-8.407726288,-8.098434448,-11.86780453,-12.62302494,-2.42655015,-5.710801601,-4.511083603,-6.835911751,-5.423549175,-0.527189612,-7.644660473,-9.661175728,-2.208220482,-7.355588913,-5.507161617,female_sad
-600.5349731,71.86456299,-21.73501205,7.753765106,-7.443451405,-9.666917801,-14.56419659,-18.39949799,-16.31733131,0.213808984,-11.08125019,-1.106404185,-11.89240265,-3.230137825,-1.772194743,-12.14831734,-8.36290741,-1.660145402,-10.30764771,-0.960347295,female_sad
-553.0687866,74.80148315,-18.46553993,9.267903328,0.283535451,-9.730827332,-10.78490067,-21.11256027,-16.1860218,4.881380558,-13.06326199,-1.267903924,-13.42943764,-5.93754673,-0.579687297,-10.3354063,-8.639019012,0.084602132,-8.297077179,-2.833995581,female_sad
-402.9992676,26.47217369,1.185182214,2.486496925,0.587368011,-4.358829021,-6.505744457,-11.69674015,-8.776348114,-1.858461618,-3.416354895,-4.148135185,-5.19321537,-3.90066433,-2.212470531,-6.943054199,-6.898630142,-3.412766457,-5.591437817,-5.223376274,female_sad
-613.5806885,73.9043808,-21.71801949,10.70676994,-4.267731667,-11.55550671,-15.53466797,-23.83981895,-12.6953907,4.081659317,-15.33110523,-1.036810398,-16.70931816,-1.990356207,-4.901304722,-11.70775318,-3.80763483,-1.060100436,-10.17222595,-2.481104612,female_sad
-586.5401001,56.01899338,-3.55094409,8.49870491,0.244842708,0.143241137,-5.394329548,-17.32855606,-10.44565678,-2.070908546,-9.056593895,3.948210239,-14.09650993,-2.284938812,-0.355557621,-9.583472252,-7.09660387,0.970540464,-8.924054146,-4.353104591,female_sad
-510.9003906,34.55939865,1.722267747,4.494669437,0.147972792,-0.597091734,-6.549091339,-14.7811842,-9.750501633,-4.29240036,-5.280887604,-0.866409123,-9.847899437,-4.119636536,-0.60724628,-8.953575134,-7.4408741,-0.713099658,-7.334129333,-5.855518341,female_sad
-653.1072388,53.66549301,-7.176305771,8.119037628,-3.001824617,-0.445362449,-11.50848675,-21.06788635,-11.60432243,-3.065505981,-8.071813583,2.451452255,-17.17749405,1.30223453,-5.146604538,-11.65371132,-4.434307575,0.125940397,-10.83363533,-3.537142515,female_sad
-566.3460693,58.72389984,-15.1534071,7.300574303,-3.230699778,-6.670782089,-8.985349655,-20.27139091,-13.78421211,0.693532467,-13.4306221,2.230159998,-13.5170784,-5.812775135,-2.034170389,-9.753285408,-9.286803246,-1.826984286,-9.036955833,-5.54406929,female_sad
-467.3473816,29.90954781,-3.817449808,2.445944309,-0.725506425,-4.655104637,-9.71954155,-15.57093334,-11.35821915,-2.190578222,-7.81314373,-1.730582237,-8.380137444,-5.911937714,-1.393784046,-8.127672195,-7.156469822,-1.868760705,-6.732153416,-6.976068974,female_sad
-622.5820313,53.5841217,-19.59332657,5.26423645,-7.469180584,-7.341196537,-14.12474918,-22.71506119,-12.80422115,0.890049338,-12.72212124,1.978740335,-17.82245445,-3.681718349,-5.906687737,-11.40944576,-7.393295765,-3.528813362,-10.57805443,-6.194182396,female_sad
-437.8968506,66.38195038,-32.74885941,2.563876152,-12.08783817,-20.79652405,-14.02548409,-15.60933113,-23.71421623,4.514246464,-13.67537403,0.13319169,-7.285318851,-3.419520855,0.743665338,1.788671255,-1.946047306,17.55210495,7.851200104,19.34780121,female_sad
-298.2231445,24.85278702,-5.68253994,-1.441875219,-6.595179081,-11.30269814,-6.808075905,-8.734021187,-10.23584557,-3.852646351,-4.477867126,-3.254010201,-3.892545223,-2.810153961,-0.180689067,-0.738369524,1.191519976,7.669946671,7.994083405,10.47569561,female_sad
-490.3687439,62.02753067,-35.14893723,2.060899019,-17.89590836,-21.86981392,-16.7115345,-19.8120842,-20.37496376,5.615431309,-12.98969555,3.190969706,-6.709257603,-1.438757539,0.381360143,0.69779706,6.12487936,22.39893913,9.779987335,21.57455826,female_sad
-405.16922,60.94712067,-42.27429962,-8.024004936,-15.6935339,-24.14344978,-17.16276741,-21.840662,-21.54599571,6.850974083,-17.79117775,-0.224806085,-11.25858212,-0.195715144,7.646039486,11.35102654,10.72534275,19.70319557,5.59077692,9.372913361,female_sad
-373.5968628,47.41967392,-32.74349594,-8.943886757,-14.1223793,-21.4908123,-14.55054474,-19.77700424,-17.15122032,2.467337132,-12.26987171,-2.088978767,-8.001742363,-1.736955643,7.393824577,10.66572571,11.20433044,17.08787155,6.87225008,6.99157095,female_sad
-461.4750671,58.16537094,-48.33441162,-6.389915466,-19.46756744,-24.9325676,-20.45953178,-25.04295158,-17.01318932,6.088340759,-19.61007309,2.50983429,-9.745486259,7.832256317,10.61598396,14.68213558,14.19429207,19.78541946,3.603815317,9.831431389,female_sad
-452.2109375,48.9628334,-39.0711937,-9.55651474,-15.38336277,-22.06455803,-21.41917801,-21.45135689,-26.71937752,1.814979553,-17.40077019,-6.503174305,-10.54235077,-10.63717175,-6.256858349,-8.406359673,-7.15844965,7.596942425,3.584682941,10.96418953,female_sad
-260.9916992,16.9300499,-5.412741184,-4.713571548,-3.949024439,-7.605514526,-5.129813194,-8.302969933,-7.703179359,-0.966161668,-2.03669095,-3.275029421,-4.534952641,-4.800946712,-4.205197811,-3.66151619,-2.554040909,2.440909386,3.104111195,4.230820656,female_sad
-507.2803345,47.04326248,-43.29113007,-11.85226917,-19.69002151,-25.51090813,-22.54156113,-24.32772446,-24.01644516,2.975586891,-20.70284271,-5.101528168,-12.70813847,-9.03710556,-8.173947334,-9.336936951,-1.293871164,10.44476891,5.604801178,14.46532249,female_sad
-383.7697449,47.83529663,-36.61539841,-10.39669418,-13.94683266,-24.37729836,-19.17615128,-14.90115929,-25.89665985,6.688281536,-16.36018372,-0.560622633,-9.808989525,-4.926214695,-0.523800552,5.840957642,6.540950775,28.80295372,15.24812126,18.2735405,female_sad
-225.2719727,17.75043297,-5.212593079,-5.864037991,-5.363003731,-8.476196289,-5.476486683,-6.988676548,-7.712566376,-3.329679251,-3.483826399,-3.872921705,-4.678732395,-3.503544331,-0.43415609,1.830699325,6.323953629,13.63849831,12.18223476,7.951521397,female_sad
-436.9197693,44.65681458,-41.8334198,-10.93771553,-16.38663483,-26.8642807,-20.49379349,-19.57582474,-22.62519264,8.014604568,-16.75539398,0.447413474,-13.01367855,-3.03123045,1.123852968,8.545476913,16.17821693,31.33340836,13.46608639,12.50016499,female_sad
-486.5527649,66.88153839,-11.02352238,19.49163055,-8.772193909,-6.672114849,-3.316296339,-7.965604782,-15.56929779,-1.070061088,-8.439171791,-0.398218006,-8.648672104,-0.492515624,-2.558339834,-7.211951256,-9.70331192,0.086803563,-9.954235077,-3.362624884,female_angry
-420.8451538,47.0946846,-2.570068598,13.5680809,-5.033103943,-7.148061752,-2.828213692,-8.378564835,-12.55146599,-3.550719738,-5.282774448,-2.960330725,-5.272612572,-2.084033012,-2.109781981,-7.23728323,-7.149619102,-1.314158082,-7.933561325,-5.451092243,female_angry
-544.4542236,62.18026733,-13.56484699,18.81737137,-14.65741444,-5.329105854,-5.841654301,-9.385720253,-16.94042969,0.973494709,-9.174099922,1.742924929,-8.748659134,3.241003752,-6.243726254,-8.685905457,-7.272985458,1.173729539,-9.947949409,-0.997116208,female_angry
-476.3088379,81.82711029,-17.54117584,20.39006805,-4.661532879,-7.614152908,-4.36875391,-9.655759811,-15.77663708,-0.256505519,-6.861370087,0.380740881,-9.172142029,-1.731116652,0.224595711,-7.349733829,-9.44799614,0.148210108,-9.284049034,-3.318968296,female_angry
-410.653595,51.99659348,-5.085654259,12.01529503,-4.259184837,-7.45835638,-3.015296936,-9.656327248,-11.91607571,-2.009444475,-3.591444731,-2.25295496,-5.582911015,-2.796756268,-0.529661655,-6.846557617,-7.938890934,-2.176971674,-7.555030346,-5.650390148,female_angry
-527.9005737,76.95013428,-20.82199097,21.62199783,-9.215646744,-5.870016098,-7.415932655,-13.0073204,-17.12607002,1.265195251,-7.399030685,2.197584867,-10.0269928,1.022437811,-3.551734209,-9.339416504,-7.449825764,-1.483731985,-10.77054214,-1.377663016,female_angry
-538.9396973,67.90084839,-2.058636665,7.584219456,0.276946515,-6.310596943,-11.05150795,-17.29870415,-13.49470234,-1.204122424,-15.54401112,0.526024759,-15.9343214,-3.570411682,-5.461612701,-11.00126266,-11.34352779,-2.120671511,-10.86480808,-6.159016132,female_angry
-448.0413818,38.95048141,6.127202988,3.363373995,0.486083895,-5.15463829,-10.41666985,-13.43331432,-11.61281395,-4.201716423,-7.461131573,-3.469748974,-8.588992119,-4.105591774,-3.495061874,-9.084788322,-7.855504036,-2.260647297,-7.891215801,-7.357177258,female_angry
-595.3566895,63.38142395,-5.338208675,5.416832447,-3.416356087,-8.176392555,-16.24821854,-20.87490463,-12.70855522,-4.040045261,-16.12783051,-0.272015154,-19.01156998,-2.517235041,-10.14849854,-13.6283741,-9.760416985,-2.503363371,-12.08058453,-6.7047019,female_angry
-506.5500793,66.21785736,-13.87517452,7.17126894,-4.758876801,-11.28945827,-11.06158829,-21.81184006,-14.63927555,-0.753079593,-15.56791496,0.406585455,-15.43220329,-4.924455643,-4.732740402,-12.39280891,-11.77758026,-2.911877632,-10.08572483,-7.455820084,female_angry
-370.5174255,29.31335831,6.480525494,2.840609312,0.406236231,-5.259295464,-6.513168812,-11.24222565,-8.42582798,-2.252575159,-4.832133293,-1.613109112,-4.554297924,-2.720612049,-1.842626214,-5.97436285,-6.331984043,-1.126380682,-5.910116673,-5.328596592,female_angry
-565.4143677,65.25617981,-15.41724396,6.807594776,-8.285494804,-10.90180492,-15.66047096,-23.00614166,-13.39129734,-1.12845099,-15.23080921,0.081420109,-17.63459587,-1.5790627,-9.213457108,-13.01960945,-8.756615639,-2.809303045,-12.93240833,-8.857380867,female_angry
-374.2764893,61.72233582,-16.97746849,1.906464696,-7.275161266,-9.440717697,-0.826653242,-3.769176722,-12.0783205,3.190444708,-9.164904594,1.753785729,-7.242386818,-5.14387846,-3.197053194,-6.812770844,-9.58913517,5.300381184,-2.923401833,5.750730038,female_angry
-189.0083313,20.13247299,-1.789658427,-2.210053921,-4.114243031,-5.18732357,-0.138435587,-1.078598499,-4.335081577,-2.292149305,-1.424208283,-1.20480442,-2.792639017,-3.811132908,-3.415040016,-5.688047409,-3.754587889,0.72952497,1.79413414,1.992815256,female_angry
-435.5744934,62.14142609,-21.55292702,0.423213363,-11.69391441,-9.222454071,-1.833622932,-6.797177792,-11.86039257,3.700994968,-10.29682827,3.062962532,-10.18440056,-4.393663883,-6.189751625,-9.333044052,-3.910362005,8.958508492,-1.876350403,6.188306332,female_angry
-299.4728088,50.10481262,-32.80345917,-10.22001934,-12.60099697,-12.62987614,-4.114769459,-5.949454784,-14.83652306,0.607935965,-12.84778976,-1.56828022,-10.20368099,-6.212375641,-2.441801548,-4.275709152,-8.44095993,2.596794605,-3.507774591,5.807525158,female_angry
-136.9950714,21.87982178,-11.26964474,-8.581120491,-6.004014015,-5.158982277,-0.32104221,-2.4640944,-5.872492313,-2.583696604,-2.648895264,-2.482267857,-3.352223158,-3.647592545,-0.874285102,-3.287524462,-4.24012804,-0.919226646,-0.286212027,2.252080917,female_angry
-360.4525146,50.80005264,-38.97539902,-10.7242136,-15.73503494,-11.57317543,-5.419474125,-7.970067501,-15.54937458,0.478678852,-13.56607533,0.729157627,-13.13018799,-3.512622356,-3.495871782,-5.839121342,-6.841400623,4.270177841,-0.654749811,10.90408325,female_angry
-373.2335205,66.57495117,-16.36440849,1.674740791,-5.577804089,-10.53783989,-3.129746675,-11.00546169,-17.3783226,1.674935699,-15.15682602,2.689950943,-10.28971958,-4.771643639,-4.322900772,-10.34449577,-12.86651039,-0.994754672,-11.29745865,0.944546521,female_angry
-229.1473999,26.24231339,0.304656893,-4.40491581,-3.334385395,-6.295081615,-1.819041014,-5.532124519,-8.045280457,-3.155076027,-3.367283344,-0.675122321,-3.375674486,-3.631768227,-5.138848782,-6.736864567,-7.671019554,-3.405820131,-4.673984528,-0.846770406,female_angry
-429.3564148,65.91555023,-21.3007412,-0.461161762,-10.31501961,-11.71020985,-7.208608627,-16.72353935,-17.38694382,2.433306456,-14.34130096,4.410610199,-13.7212553,-2.125310898,-7.770983219,-13.45467377,-10.52398396,-0.839994788,-10.84661865,3.802445889,female_angry
-321.6991882,61.94901657,-25.35798836,-14.21292305,-9.674100876,-11.85241795,-6.928001881,-8.497536659,-18.40800095,5.470406532,-9.629742622,-3.974061966,-11.39408207,-9.504279137,-8.13366127,-5.203482151,-7.29564333,7.710390091,-4.314392567,4.572354794,female_angry
-145.8516998,20.00746155,-5.14004612,-10.00019169,-5.823018074,-4.681926727,-0.829172969,-3.232169867,-5.744445324,-0.981270015,-0.096769214,-1.785639286,-4.914755344,-5.463760853,-5.408117771,-3.990820646,-1.545765996,2.054181337,0.801371932,1.911852837,female_angry
-378.3502197,64.71601868,-33.79527664,-16.48555756,-14.8821764,-11.69767189,-9.726475716,-13.13848972,-19.12595177,7.979976177,-13.52363682,-3.832458019,-16.55787086,-9.679976463,-9.257519722,-3.962583303,-3.532667875,8.669201851,-5.46291256,7.285040379,female_angry
